metric;timestamp;ts_join;type;rt1_value;rt2_value;rt3_value;rt4_value;rt5_value;rt6_value;rt7_value;rt8_value;rt9_value;rt10_value;Total
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511048789;50368292;count;3264427693;2911322363;2995942913;3091641370;2963725988;4459870688;3131993028;4182278343;3970134799;2709920392;33681257577
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511048819;50368293;count;3292932344;2930289889;3011780027;3117166819;2979588119;4466729561;3160684085;4207476705;3989385416;2735894555;33891927520
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511048849;50368294;count;3311557014;2958793152;3030854535;3136321619;3008356963;4495387474;3179482026;4226493746;4273492613;2754916278;34375655420
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511048879;50368295;count;3340041469;2986845946;3059038251;3155405322;3027234362;4514116938;3208120436;4254692352;4034232482;2783070878;34362798436
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511048909;50368296;count;3368297727;3005797699;3078097913;3184124978;3055858731;4542814942;3236576623;4283370087;4062420123;2802096769;34619455592
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511048939;50368297;count;3396786235;3033967923;3106815210;3212617312;3084370165;4561944861;3265292384;4302101024;4081577236;2830661876;34876134226
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511048969;50368298;count;3424991259;3062300286;3135172882;3240807780;3113028850;4590092788;3293904255;4330723389;4109976283;2858898378;35159896150
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511048999;50368299;count;3443675507;3090602345;3163888853;3259765469;3141308729;4618549515;3322310924;4359443989;4138732703;2887488591;35425766625
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049035;50368301;count;3471986614;3109155785;3201704991;3297510856;3188831476;4665762280;3360260673;4397377323;4167470256;2915991872;35776052126
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049059;50368301;count;3471986614;3109155785;3201704991;3297510856;3188831476;4665762280;3360260673;4397377323;4167470256;2915991872;35776052126
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049094;50368303;count;3489788471;3127632547;3229352582;3315582285;3207486039;4683837760;3378479915;4415697952;4195718826;2944479714;35988056091
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049119;50368303;count;3499220299;3127632547;3229352582;3315582285;3207486039;4683837760;3378479915;4415697952;4195718826;2944479714;35997487919
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049149;50368304;count;3518402842;3137074575;3229352582;3334577256;3217049432;4695081771;3397495052;4434782065;4205205919;2954015107;36123036601
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049179;50368305;count;3537294753;3155925661;3248300066;3323658367;3236013346;4685645755;3399842430;4463323672;4214734083;2963562218;36228300351
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049209;50368306;count;3547961754;3174942539;3258941076;3352398395;3237258848;4704736770;3418946000;4454888915;4233854417;2982657667;36366586381
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049239;50368307;count;3566737773;3203094849;3278337923;3371332925;3265915963;4733600097;3447478718;4483462232;4262734336;3011052473;36623747289
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049269;50368308;count;3594791739;3221835774;3306783975;3399681597;3294251259;4752409327;3475878302;4511764778;4281716304;3029819933;36868932988
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049299;50368309;count;3622895306;3249661840;3325800574;3418644346;3312977992;4780761425;3494741472;4530866520;4300731683;3048459244;37085540402
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049329;50368310;count;3650978065;3277669555;3353860164;3446590097;3341354420;4808796613;3523069378;4559184938;4328979380;3076817310;37367299920
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049359;50368311;count;3669561432;3305548127;3382143999;3474950271;3369605217;4827667850;3551127219;4578107811;4357359504;3105176118;37621247548
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049389;50368312;count;3697718726;3333652681;3410219755;3503113910;3397662957;4855614022;3588929251;4606364542;4385337472;3133363837;37911977153
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049419;50368313;count;3725606944;3352425247;3438587338;3521957811;3425940124;4874512189;3607879599;4634724447;4413711503;3152240012;38147585214
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049449;50368314;count;3734990075;3370903414;3457484250;3540868606;3454244463;4902849690;3626391108;4653444114;4432662951;3171160419;38344999090
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049479;50368315;count;3744812660;3370903414;3466776647;3549993542;3463756374;4912284268;3636735135;4662874795;4441760178;3180490853;38430387866
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049509;50368316;count;3772953379;3390223531;3476554973;3559620521;3474089889;4921418993;3655528304;4672511632;4441540487;3190150643;38554592352
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049539;50368317;count;3800905720;3418116689;3533204633;3587755781;3492897363;4940549638;3683893855;4700872285;4469906352;3218282085;38846384401
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049569;50368318;count;3819548783;3445725218;3523691510;3606555372;3520980691;4968611628;3702530382;4728883419;4498321242;3236746108;39051594353
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049599;50368319;count;3847483821;3473669572;3551735816;3643899502;3549312699;4996448443;3740124869;4757219242;4526380976;3264949158;39351224098
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049629;50368320;count;3865843294;3492317675;3579930902;3662611670;3577132218;5024558024;3758648071;4776074688;4545253883;3293124529;39575494954
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049659;50368321;count;3875155469;3492317675;3598710845;3759996186;3605346996;5043343147;3777429204;4794556694;4564178529;3302535465;39813570210
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049689;50368322;count;3887131119;3510988807;3608168014;3769392363;3605346996;5052742295;3777429204;4803954649;4573608744;3390467234;39979229425
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049719;50368323;count;3905794573;3627539687;3617593075;3693759662;3614748581;5062165278;3786826560;4813384822;4573608744;3314495381;40009916363
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049749;50368324;count;3905794573;3532816421;3627579650;3703169050;3624166093;5071567439;3903919443;4892287377;4583053531;3333349855;40177703432
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049781;50368326;count;3924455045;3551504348;3811997503;3926563563;3740709911;5246617529;3828066302;4880684790;4611300113;3352167860;40874066964
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049809;50368326;count;4220111259;3551504348;3811997503;3926563563;3740709911;5246617529;3828066302;4880684790;4611300113;3352167860;41169723178
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049839;50368327;count;4229429740;3570141811;3658467530;3743062500;3664643337;5159822645;3837585273;4852569553;4882655116;3563804066;41162181571
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049869;50368328;count;3962747866;3581782870;3724809086;3818354934;3674083174;5169161379;3847013941;4861970554;4892254843;3373969396;40906148043
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049899;50368329;count;3962747866;3675549068;3686579995;3761869047;3683482948;5131438524;3865940540;4880822513;4642536060;3468083521;40759050082
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049929;50368330;count;3981282695;3591266736;3686579995;3789904853;3692835236;5168814307;3875287104;4890247031;4651957855;3402117936;40730293748
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049959;50368331;count;3999872925;3609873257;3705288458;3634010714;3711554250;5150072169;3884655342;4899624306;4661448446;3411484672;40667884539
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511049989;50368332;count;4009091930;3619153640;3714666621;3652726421;3720930906;5159444912;3894025690;5179087380;4670854408;3420708490;41040690398
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511050019;50368333;count;4074086991;3628488443;3733404900;3699531943;3730315705;5225105593;4171675209;4929623961;4689564195;3430066542;41311863482
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511050049;50368334;count;4027689989;3647063984;3878109936;3708947661;3749043480;5234450636;3924600892;4939006940;4698905030;3448817253;41256635801
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511050079;50368335;count;4046224488;3656358805;3754351074;3690291543;3758410831;3700885566;3934081187;4957726876;4708277793;3504922837;39711531000
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511050109;50368336;count;4055467688;3665688733;3857923765;3727784802;4053180230;3738256161;3952641849;5090022058;4717656605;3514248142;40372870033
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511050139;50368337;count;4064737488;3904974436;3773266337;3708941947;3784703976;3719523214;3961995953;5033154089;4736398584;3514082541;40201778565
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511050169;50368338;count;4074008797;3692088986;3782669094;3727534984;3794072222;3728836561;3971355445;5042497342;4745769526;3523383468;40082216425
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511050199;50368339;count;4138952809;3794393989;3801604970;3783681899;3841059128;3747545296;4036789836;3923330605;4755127554;3504678586;39327164672
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511050229;50368340;count;4101790094;3710654855;3820233748;3802276255;3859625990;3756826326;3999104155;3932703361;4773827325;3570001735;39327043844
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511050259;50368341;count;4833210590;3726785886;3829514791;3764714102;3831392739;3766126032;4008441067;3895897001;4783219399;3523439142;39962740749
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511050289;50368342;count;4110249988;3736026937;3838807556;3774005646;3906140235;3803434613;4722632748;3914544079;5093085454;3532791107;40431718363
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511050319;50368343;count;4119464784;3699077362;3848159585;3783316280;3859386003;3794115587;3995525840;3895297148;4800009530;3542098952;39336451071
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511050349;50368344;count;4100960991;3726720592;3857446941;3740275961;3868683326;4526359931;4004748400;3856054085;4809348690;3560731489;40051330406
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511050379;50368345;count;4120171589;3727319520;3866736390;3750377565;3877985734;4545047458;4032648221;3865151928;4988906799;3570055407;40344400611
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt;1511050409;50368346;count;4138748276;3745835800;4578870996;3768793283;3860245389;3827315933;4033775824;3883780502;2729828419;3579291065;38146485487
